ID,Household income,Household size,Rainfall,Ave temp dry,Travel time,Shortest distance,Height diff,Volume per day wet,Amount spent,Willingness to pay,tA,Wd,td,t2,A2,W2,d2,t3,A3,W3,d3,t4,A4,W4,d4,t5,A5,W5,d5
384,70000,8,3.32,29.1,40,118.11,2,160,330,380,13200,44881.8,4724.4,1600,108900,144400,13949.9721,64000,35937000,54872000,1647631.205,2560000,11859210000,20851360000,194601721.6,102400000,3.91354E+12,7.92352E+12,22984409337
385,95000,9,3.32,29.1,20,55.58,0,200,285,330,5700,18341.4,1111.6,400,81225,108900,3089.1364,8000,23149125,35937000,171694.2011,160000,6597500625,11859210000,9542763.698,3200000,1.88029E+12,3.91354E+12,530386806.3
386,65000,8,3.32,29.1,40,53.54,1,160,360,410,14400,21951.4,2141.6,1600,129600,168100,2866.5316,64000,46656000,68921000,153474.1019,2560000,16796160000,28257610000,8217003.414,102400000,6.04662E+12,1.15856E+13,439938362.8
387,65000,6,3.32,29.1,40,48.84,1,140,645,400,25800,19536,1953.6,1600,416025,160000,2385.3456,64000,268336125,64000000,116500.2791,2560000,1.73077E+11,25600000000,5689873.631,102400000,1.11635E+14,1.024E+13,277893428.2
388,65000,9,3.32,29.1,20,88.2,2,200,285,330,5700,29106,1764,400,81225,108900,7779.24,8000,23149125,35937000,686128.968,160000,6597500625,11859210000,60516574.98,3200000,1.88029E+12,3.91354E+12,5337561913
389,65000,9,3.32,29.1,20,42.2,0,200,285,330,5700,13926,844,400,81225,108900,1780.84,8000,23149125,35937000,75151.448,160000,6597500625,11859210000,3171391.106,3200000,1.88029E+12,3.91354E+12,133832704.7
390,65000,7,3.32,29.1,20,38.48,0,200,450,500,9000,19240,769.6,400,202500,250000,1480.7104,8000,91125000,125000000,56977.73619,160000,41006250000,62500000000,2192503.289,3200000,1.84528E+13,3.125E+13,84367526.55
391,75000,7,3.32,29.1,30,47.76,1,180,480,300,14400,14328,1432.8,900,230400,90000,2281.0176,27000,110592000,27000000,108941.4006,810000,53084160000,8100000000,5203041.292,24300000,2.54804E+13,2.43E+12,248497252.1
392,70000,8,3.32,29.1,40,15.62,0,160,450,500,18000,7810,624.8,1600,202500,250000,243.9844,64000,91125000,125000000,3811.036328,2560000,41006250000,62500000000,59528.38744,102400000,1.84528E+13,3.125E+13,929833.4119
393,105000,9,3.32,29.1,20,23.19,1,200,360,410,7200,9507.9,463.8,400,129600,168100,537.7761,8000,46656000,68921000,12471.02776,160000,16796160000,28257610000,289203.1337,3200000,6.04662E+12,1.15856E+13,6706620.671
394,60000,6,3.32,29.1,35,46.49,1,140,645,400,22575,18596,1627.15,1225,416025,160000,2161.3201,42875,268336125,64000000,100479.7714,1500625,1.73077E+11,25600000000,4671304.575,52521875,1.11635E+14,1.024E+13,217168949.7
395,90000,9,3.32,29.1,20,65.73,0,200,285,330,5700,21690.9,1314.6,400,81225,108900,4320.4329,8000,23149125,35937000,283982.0545,160000,6597500625,11859210000,18666140.44,3200000,1.88029E+12,3.91354E+12,1226925411
396,80000,7,3.32,29.1,30,52.2,1,180,480,300,14400,15660,1566,900,230400,90000,2724.84,27000,110592000,27000000,142236.648,810000,53084160000,8100000000,7424753.026,24300000,2.54804E+13,2.43E+12,387572107.9
397,60000,7,3.32,29.1,30,67.36,1,180,480,300,14400,20208,2020.8,900,230400,90000,4537.3696,27000,110592000,27000000,305637.2163,810000,53084160000,8100000000,20587722.89,24300000,2.54804E+13,2.43E+12,1386789014
398,95000,9,3.32,29.1,20,56.73,0,200,285,330,5700,18720.9,1134.6,400,81225,108900,3218.2929,8000,23149125,35937000,182573.7562,160000,6597500625,11859210000,10357409.19,3200000,1.88029E+12,3.91354E+12,587575823.4
399,60000,6,3.32,29.1,40,135.2,2,140,570,280,22800,37856,5408,1600,324900,78400,18279.04,64000,185193000,21952000,2471326.208,2560000,1.0556E+11,6146560000,334123303.3,102400000,6.01692E+13,1.72104E+12,45173470609
400,65000,8,3.32,29.1,40,143.39,3,160,330,380,13200,54488.2,5735.6,1600,108900,144400,20560.6921,64000,35937000,54872000,2948197.64,2560000,11859210000,20851360000,422742059.6,102400000,3.91354E+12,7.92352E+12,60616983930
401,95000,9,3.32,29.1,20,121.56,3,200,240,290,4800,35252.4,2431.2,400,57600,84100,14776.8336,8000,13824000,24389000,1796271.892,160000,3317760000,7072810000,218354811.2,3200000,7.96262E+11,2.05111E+12,26543210855
402,60000,6,3.32,29.1,40,66.03,2,140,645,400,25800,26412,2641.2,1600,416025,160000,4359.9609,64000,268336125,64000000,287888.2182,2560000,1.73077E+11,25600000000,19009259.05,102400000,1.11635E+14,1.024E+13,1255181375
403,95000,9,3.32,29.1,20,155.97,5,220,240,290,4800,45231.3,3119.4,400,57600,84100,24326.6409,8000,13824000,24389000,3794226.181,160000,3317760000,7072810000,591785457.5,3200000,7.96262E+11,2.05111E+12,92300777803
404,100000,6,3.32,29.1,20,116.73,3,220,570,280,11400,32684.4,2334.6,400,324900,78400,13625.8929,8000,185193000,21952000,1590550.478,160000,1.0556E+11,6146560000,185664957.3,3200000,6.01692E+13,1.72104E+12,21672670468
405,60000,6,3.32,29.1,40,151.73,2,140,570,280,22800,42484.4,6069.2,1600,324900,78400,23021.9929,64000,185193000,21952000,3493126.983,2560000,1.0556E+11,6146560000,530012157.1,102400000,6.01692E+13,1.72104E+12,80418744595
406,50000,7,3.32,29.1,50,44.18,3,120,480,300,24000,13254,2209,2500,230400,90000,1951.8724,125000,110592000,27000000,86233.72263,6250000,53084160000,8100000000,3809805.866,312500000,2.54804E+13,2.43E+12,168317223.2
407,100000,5,3.32,29.1,20,69.32,1,220,480,300,9600,20796,1386.4,400,230400,90000,4805.2624,8000,110592000,27000000,333100.7896,160000,53084160000,8100000000,23090546.73,3200000,2.54804E+13,2.43E+12,1600636700
408,50000,7,3.32,29.1,50,91.55,2,120,480,300,24000,27465,4577.5,2500,230400,90000,8381.4025,125000,110592000,27000000,767317.3989,6250000,53084160000,8100000000,70247907.87,312500000,2.54804E+13,2.43E+12,6431195965
409,100000,7,3.32,29.1,20,37.7,0,220,480,300,9600,11310,754,400,230400,90000,1421.29,8000,110592000,27000000,53582.633,160000,53084160000,8100000000,2020065.264,3200000,2.54804E+13,2.43E+12,76156460.46
410,75000,7,2.5,29.1,30,94.34,3,180,405,450,12150,42453,2830.2,900,164025,202500,8900.0356,27000,66430125,91125000,839629.3585,810000,26904200625,41006250000,79210633.68,24300000,1.08962E+13,1.84528E+13,7472731181
411,80000,9,2.5,29.1,20,103.46,2,200,240,290,4800,30003.4,2069.2,400,57600,84100,10703.9716,8000,13824000,24389000,1107432.902,160000,3317760000,7072810000,114575008,3200000,7.96262E+11,2.05111E+12,11853930329
412,50000,7,2.5,29.1,50,196.36,2,120,405,450,20250,88362,9818,2500,164025,202500,38557.2496,125000,66430125,91125000,7571101.531,6250000,26904200625,41006250000,1486661497,312500000,1.08962E+13,1.84528E+13,2.91921E+11
413,100000,6,2.5,29.1,20,187.96,6,220,525,480,10500,90220.8,3759.2,400,275625,230400,35328.9616,8000,144703125,110592000,6640431.622,160000,75969140625,53084160000,1248135528,3200000,3.98838E+13,2.54804E+13,2.346E+11
414,40000,7,2.5,29.1,60,220.1,1,100,360,410,21600,90241,13206,3600,129600,168100,48444.01,216000,46656000,68921000,10662526.6,12960000,16796160000,28257610000,2346822105,777600000,6.04662E+12,1.15856E+13,5.16536E+11
415,65000,8,2.5,29.1,40,163.62,0,160,330,380,13200,62175.6,6544.8,1600,108900,144400,26771.5044,64000,35937000,54872000,4380353.55,2560000,11859210000,20851360000,716713447.8,102400000,3.91354E+12,7.92352E+12,1.17269E+11
416,50000,7,2.5,29.1,50,138.36,3,120,405,450,20250,62262,6918,2500,164025,202500,19143.4896,125000,66430125,91125000,2648693.221,6250000,26904200625,41006250000,366473194.1,312500000,1.08962E+13,1.84528E+13,50705231131
417,90000,9,2.5,29.1,20,213.04,2,200,210,260,4200,55390.4,4260.8,400,44100,67600,45386.0416,8000,9261000,17576000,9669042.302,160000,1944810000,4569760000,2059892772,3200000,4.0841E+11,1.18814E+12,4.3884E+11
418,40000,7,2.5,29.1,50,145.72,2,120,405,450,20250,65574,7286,2500,164025,202500,21234.3184,125000,66430125,91125000,3094264.877,6250000,26904200625,41006250000,450896277.9,312500000,1.08962E+13,1.84528E+13,65704605617
419,50000,7,2.5,29.1,50,256.45,2,120,330,380,16500,97451,12822.5,2500,108900,144400,65766.6025,125000,35937000,54872000,16865845.21,6250000,11859210000,20851360000,4325246004,312500000,3.91354E+12,7.92352E+12,1.10921E+12
420,50000,7,2.5,29.1,30,180.25,2,180,405,450,12150,81112.5,5407.5,900,164025,202500,32490.0625,27000,66430125,91125000,5856333.766,810000,26904200625,41006250000,1055604161,24300000,1.08962E+13,1.84528E+13,1.90273E+11
421,50000,7,2.5,29.1,20,214.46,1,200,360,410,7200,87928.6,4289.2,400,129600,168100,45993.0916,8000,46656000,68921000,9863678.425,160000,16796160000,28257610000,2115364475,3200000,6.04662E+12,1.15856E+13,4.53661E+11
422,50000,8,2.5,29.1,40,319.04,2,160,210,260,8400,82950.4,12761.6,1600,44100,67600,101786.5216,64000,9261000,17576000,32473971.85,2560000,1944810000,4569760000,10360495979,102400000,4.0841E+11,1.18814E+12,3.30541E+12
423,50000,9,2.5,29.1,20,311.67,8,220,165,210,3300,65450.7,6233.4,400,27225,44100,97138.1889,8000,4492125,9261000,30275059.33,160000,741200625,1944810000,9435827743,3200000,1.22298E+11,4.0841E+11,2.94086E+12
424,50000,7,2.5,29.1,50,247.03,6,100,330,380,16500,93871.4,12351.5,2500,108900,144400,61023.8209,125000,35937000,54872000,15074714.48,6250000,11859210000,20851360000,3723906717,312500000,3.91354E+12,7.92352E+12,9.19917E+11
425,95000,9,2.5,29.1,20,145.5,1,200,210,260,4200,37830,2910,400,44100,67600,21170.25,8000,9261000,17576000,3080271.375,160000,1944810000,4569760000,448179485.1,3200000,4.0841E+11,1.18814E+12,65210115077
426,65000,8,2.5,29.1,40,243.13,5,160,240,290,9600,70507.7,9725.2,1600,57600,84100,59112.1969,64000,13824000,24389000,14371948.43,2560000,3317760000,7072810000,3494251822,102400000,7.96262E+11,2.05111E+12,8.49557E+11
427,95000,9,2.5,29.1,20,277.12,3,200,210,260,4200,72051.2,5542.4,400,44100,67600,76795.4944,8000,9261000,17576000,21281567.41,160000,1944810000,4569760000,5897547960,3200000,4.0841E+11,1.18814E+12,1.63433E+12
428,100000,9,2.5,29.1,20,259.28,2,220,210,260,4200,67412.8,5185.6,400,44100,67600,67226.1184,8000,9261000,17576000,17430387.98,160000,1944810000,4569760000,4519350995,3200000,4.0841E+11,1.18814E+12,1.17178E+12
429,100000,6,2.5,29.1,40,223.83,1,140,480,300,19200,67149,8953.2,1600,230400,90000,50099.8689,64000,110592000,27000000,11213853.66,2560000,53084160000,8100000000,2509996864,102400000,2.54804E+13,2.43E+12,5.61813E+11
430,100000,7,2.5,29.1,30,221.54,7,180,360,410,10800,90831.4,6646.2,900,129600,168100,49079.9716,27000,46656000,68921000,10873176.91,810000,16796160000,28257610000,2408843612,24300000,6.04662E+12,1.15856E+13,5.33655E+11
431,100000,6,2.5,29.1,40,254.95,6,140,450,500,18000,127475,10198,1600,202500,250000,64999.5025,64000,91125000,125000000,16571623.16,2560000,41006250000,62500000000,4224935325,102400000,1.84528E+13,3.125E+13,1.07715E+12
432,100000,7,2.5,29.1,60,256.85,3,100,330,380,19800,97603,15411,3600,108900,144400,65971.9225,216000,35937000,54872000,16944888.29,12960000,11859210000,20851360000,4352294558,777600000,3.91354E+12,7.92352E+12,1.11789E+12
433,60000,6,2.5,29.1,40,304.61,2,140,450,500,18000,152305,12184.4,1600,202500,250000,92787.2521,64000,91125000,125000000,28263924.86,2560000,41006250000,62500000000,8609474152,102400000,1.84528E+13,3.125E+13,2.62253E+12
434,70000,8,2.5,29.1,40,322.06,7,160,240,290,9600,93397.4,12882.4,1600,57600,84100,103722.6436,64000,13824000,24389000,33404914.6,2560000,3317760000,7072810000,10758386795,102400000,7.96262E+11,2.05111E+12,3.46485E+12
435,70000,8,2.5,29.1,35,318.11,5,160,240,290,8400,92251.9,11133.85,1225,57600,84100,101193.9721,42875,13824000,24389000,32190814.46,1500625,3317760000,7072810000,10240219989,52521875,7.96262E+11,2.05111E+12,3.25752E+12
436,90000,9,2.5,29.1,20,320.63,1,200,210,260,4200,83363.8,6412.6,400,44100,67600,102803.5969,8000,9261000,17576000,32961917.27,160000,1944810000,4569760000,10568579536,3200000,4.0841E+11,1.18814E+12,3.3886E+12
437,95000,9,2.5,29.1,20,256.73,4,200,240,290,4800,74451.7,5134.6,400,57600,84100,65910.2929,8000,13824000,24389000,16921149.5,160000,3317760000,7072810000,4344166710,3200000,7.96262E+11,2.05111E+12,1.11528E+12
438,105000,7,2.5,29.1,30,260.6,4,180,405,450,12150,117270,7818,900,164025,202500,67912.36,27000,66430125,91125000,17697961.02,810000,26904200625,41006250000,4612088641,24300000,1.08962E+13,1.84528E+13,1.20191E+12
439,55000,6,2.5,29.1,40,318.02,3,140,450,500,18000,159010,12720.8,1600,202500,250000,101136.7204,64000,91125000,125000000,32163499.82,2560000,41006250000,62500000000,10228636213,102400000,1.84528E+13,3.125E+13,3.25291E+12
440,55000,6,2.5,29.1,40,301.88,2,140,450,500,18000,150940,12075.2,1600,202500,250000,91131.5344,64000,91125000,125000000,27510787.6,2560000,41006250000,62500000000,8304956562,102400000,1.84528E+13,3.125E+13,2.5071E+12
441,90000,9,2.5,29.1,20,234.06,2,200,240,290,4800,67877.4,4681.2,400,57600,84100,54784.0836,8000,13824000,24389000,12822762.61,160000,3317760000,7072810000,3001295816,3200000,7.96262E+11,2.05111E+12,7.02483E+11
442,45000,6,2.5,29.1,40,234.36,4,140,525,480,21000,112492.8,9374.4,1600,275625,230400,54924.6096,64000,144703125,110592000,12872131.51,2560000,75969140625,53084160000,3016712740,102400000,3.98838E+13,2.54804E+13,7.06997E+11
443,100000,7,2.5,29.1,20,132,1,220,525,480,10500,63360,2640,400,275625,230400,17424,8000,144703125,110592000,2299968,160000,75969140625,53084160000,303595776,3200000,3.98838E+13,2.54804E+13,40074642432
444,60000,6,2.5,29.1,40,206.63,7,140,405,450,16200,92983.5,8265.2,1600,164025,202500,42695.9569,64000,66430125,91125000,8822265.574,2560000,26904200625,41006250000,1822944736,102400000,1.08962E+13,1.84528E+13,3.76675E+11
445,80000,9,2.5,29.1,20,138.22,4,200,330,380,6600,52523.6,2764.4,400,108900,144400,19104.7684,8000,35937000,54872000,2640661.088,160000,11859210000,20851360000,364992175.6,3200000,3.91354E+12,7.92352E+12,50449218514
446,85000,9,2.5,29.1,20,80.99,2,200,360,410,7200,33205.9,1619.8,400,129600,168100,6559.3801,8000,46656000,68921000,531244.1943,160000,16796160000,28257610000,43025467.3,3200000,6.04662E+12,1.15856E+13,3484632596
447,85000,7,2.5,29.1,60,26.17,0,100,600,450,36000,11776.5,1570.2,3600,360000,202500,684.8689,216000,216000000,91125000,17923.01911,12960000,1.296E+11,41006250000,469045.4102,777600000,7.776E+13,1.84528E+13,12274918.38
448,85000,9,2.5,29.1,20,109.66,4,200,360,410,7200,44960.6,2193.2,400,129600,168100,12025.3156,8000,46656000,68921000,1318696.109,160000,16796160000,28257610000,144608215.3,3200000,6.04662E+12,1.15856E+13,15857736888
449,85000,6,2.5,29.1,20,174.52,9,200,690,500,13800,87260,3490.4,400,476100,250000,30457.2304,8000,328509000,125000000,5315395.849,160000,2.26671E+11,62500000000,927642883.6,3200000,1.56403E+14,3.125E+13,1.61892E+11
450,85000,7,2.5,29.1,20,255.15,11,200,405,450,8100,114817.5,5103,400,164025,202500,65101.5225,8000,66430125,91125000,16610653.47,160000,26904200625,41006250000,4238208232,3200000,1.08962E+13,1.84528E+13,1.08138E+12
451,40000,7,2.5,29.1,60,297.06,11,100,405,450,24300,133677,17823.6,3600,164025,202500,88244.6436,216000,66430125,91125000,26213953.83,12960000,26904200625,41006250000,7787117124,777600000,1.08962E+13,1.84528E+13,2.31324E+12
452,105000,7,2.5,29.1,20,276.74,10,220,405,450,8100,124533,5534.8,400,164025,202500,76585.0276,8000,66430125,91125000,21194140.54,160000,26904200625,41006250000,5865266452,3200000,1.08962E+13,1.84528E+13,1.62315E+12
453,60000,6,2.5,29.1,40,261.28,9,140,525,480,21000,125414.4,10451.2,1600,275625,230400,68267.2384,64000,144703125,110592000,17836864.05,2560000,75969140625,53084160000,4660415839,102400000,3.98838E+13,2.54804E+13,1.21767E+12
454,55000,6,2.5,29.1,40,209.29,8,140,600,450,24000,94180.5,8371.6,1600,360000,202500,43802.3041,64000,216000000,91125000,9167384.225,2560000,1.296E+11,41006250000,1918641844,102400000,7.776E+13,1.84528E+13,4.01553E+11
455,95000,9,2.5,29.1,20,238.03,6,200,285,330,5700,78549.9,4760.6,400,81225,108900,56658.2809,8000,23149125,35937000,13486370.6,160000,6597500625,11859210000,3210160795,3200000,1.88029E+12,3.91354E+12,7.64115E+11
456,95000,9,2.5,29.1,20,160.65,8,200,330,380,6600,61047,3213,400,108900,144400,25808.4225,8000,35937000,54872000,4146123.075,160000,11859210000,20851360000,666074671.9,3200000,3.91354E+12,7.92352E+12,1.07005E+11
457,95000,7,2.5,29.1,20,152.07,6,220,480,300,9600,45621,3041.4,400,230400,90000,23125.2849,8000,110592000,27000000,3516662.075,160000,53084160000,8100000000,534778801.7,3200000,2.54804E+13,2.43E+12,81323812375
458,95000,7,2.5,29.1,50,112.64,4,120,525,480,26250,54067.2,5632,2500,275625,230400,12687.7696,125000,144703125,110592000,1429150.368,6250000,75969140625,53084160000,160979497.4,312500000,3.98838E+13,2.54804E+13,18132730590
459,95000,6,2.5,29.1,40,177.19,4,140,645,400,25800,70876,7087.6,1600,416025,160000,31396.2961,64000,268336125,64000000,5563109.706,2560000,1.73077E+11,25600000000,985727408.8,102400000,1.11635E+14,1.024E+13,1.74661E+11
460,95000,7,2.5,29.1,30,159.15,2,180,480,300,14400,47745,4774.5,900,230400,90000,25328.7225,27000,110592000,27000000,4031066.186,810000,53084160000,8100000000,641544183.5,24300000,2.54804E+13,2.43E+12,1.02102E+11
461,95000,6,2.5,29.1,40,97.59,2,140,765,280,30600,27325.2,3903.6,1600,585225,78400,9523.8081,64000,447697125,21952000,929428.4325,2560000,3.42488E+11,6146560000,90702920.73,102400000,2.62004E+14,1.72104E+12,8851698034
462,90000,9,2.5,29.1,20,80.06,3,200,360,410,7200,32824.6,1601.2,400,129600,168100,6409.6036,8000,46656000,68921000,513152.8642,160000,16796160000,28257610000,41083018.31,3200000,6.04662E+12,1.15856E+13,3289106446
463,45000,6,2.5,29.1,40,70.01,1,140,810,550,32400,38505.5,2800.4,1600,656100,302500,4901.4001,64000,531441000,166375000,343147.021,2560000,4.30467E+11,91506250000,24023722.94,102400000,3.48678E+14,5.03284E+13,1681900843
464,85000,9,2.5,29.1,50,183.13,4,200,285,330,14250,60432.9,9156.5,2500,81225,108900,33536.5969,125000,23149125,35937000,6141556.99,6250000,6597500625,11859210000,1124703332,312500000,1.88029E+12,3.91354E+12,2.05967E+11
465,105000,7,2.5,29.1,20,116.71,4,200,525,480,10500,56020.8,2334.2,400,275625,230400,13621.2241,8000,144703125,110592000,1589733.065,160000,75969140625,53084160000,185537746,3200000,3.98838E+13,2.54804E+13,21654110334
466,105000,6,2.5,29.1,20,86.05,5,220,765,280,15300,24094,1721,400,585225,78400,7404.6025,8000,447697125,21952000,637166.0451,160000,3.42488E+11,6146560000,54828138.18,3200000,2.62004E+14,1.72104E+12,4717961291
467,95000,9,2.5,29.1,20,46.53,3,200,405,450,8100,20938.5,930.6,400,164025,202500,2165.0409,8000,66430125,91125000,100739.3531,160000,26904200625,41006250000,4687402.099,3200000,1.08962E+13,1.84528E+13,218104819.7
468,65000,8,2.5,29.1,40,52.33,3,160,480,300,19200,15699,2093.2,1600,230400,90000,2738.4289,64000,110592000,27000000,143301.9843,2560000,53084160000,8100000000,7498992.84,102400000,2.54804E+13,2.43E+12,392422295.3
469,65000,8,2.5,29.1,40,70.72,4,160,480,300,19200,21216,2828.8,1600,230400,90000,5001.3184,64000,110592000,27000000,353693.2372,2560000,53084160000,8100000000,25013185.74,102400000,2.54804E+13,2.43E+12,1768932495
470,50000,7,2.5,29.1,50,67.12,3,120,645,400,32250,26848,3356,2500,416025,160000,4505.0944,125000,268336125,64000000,302381.9361,6250000,1.73077E+11,25600000000,20295875.55,312500000,1.11635E+14,1.024E+13,1362259167
471,70000,8,2.5,29.1,40,141.82,4,160,360,410,14400,58146.2,5672.8,1600,129600,168100,20112.9124,64000,46656000,68921000,2852413.237,2560000,16796160000,28257610000,404529245.2,102400000,6.04662E+12,1.15856E+13,57370337556
472,80000,7,2.5,29.1,30,211.68,8,180,450,500,13500,105840,6350.4,900,202500,250000,44808.4224,27000,91125000,125000000,9485046.854,810000,41006250000,62500000000,2007794718,24300000,1.84528E+13,3.125E+13,4.2501E+11
473,85000,7,2.5,29.1,20,221.62,10,180,450,500,9000,110810,4432.4,400,202500,250000,49115.4244,8000,91125000,125000000,10884960.36,160000,41006250000,62500000000,2412324914,3200000,1.84528E+13,3.125E+13,5.34619E+11
